Country,Regiune,Nume Regiune,TIP,Judet,Niv,Nat Level,Nat Lev Name,Sirsup,Cnt Id,Cnt Name,Cnt Abbr,Rang,Siruta,Denloc,Nume Uat,Codp,FS2,FS3,FSJ,FSL,Fictiv,Area Sqm Uat,Perimeter M Uat,Latitude Uat,Longitude Uat,Pop 1Ian2020,Count of siruta_uat_pop.csv
Ro,4,Sud-Vest - Oltenia,11,16,3,,,69900,,,,V,70076,Izvorul Rece,,20080100,1711700,3006318,17,1.7117E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,11,16,3,,,69900,,,,V,70085,Rovine,,20005800,1711700,3010120,17,1.7117E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,11,16,3,,,70352,,,,V,70370,Basarabi,,20520100,1721689,3000511,17,1.72169E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,11,16,3,,,70352,,,,V,70389,Ciupercenii Vechi,,20520200,1721689,3002925,17,1.72169E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,11,16,3,,,70352,,,,V,70398,Golenţi,,20520300,1721689,3005393,17,1.72169E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,11,18,3,,,78141,,,,V,78212,Lupoiţa,,21520500,2021723,3006907,20,2.02172E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,11,18,3,,,78141,,,,V,78221,Roşiuţa,,21520800,2021723,3010093,20,2.02172E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,11,18,3,,,78141,,,,V,78230,Rîpa,,21520700,2021723,3009865,20,2.02172E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,11,38,3,,,167473,,,,V,167598,Goranu,,24044000,4011737,2005410,40,4.01174E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,11,38,3,,,167473,,,,V,167605,Feţeni,,24029900,4011737,2004709,40,4.01174E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,11,38,3,,,167473,,,,V,167614,Lespezi,,24029200,4011737,2006587,40,4.01174E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,11,38,3,,,167473,,,,V,167623,Saliştea,,24064400,4011737,2010460,40,4.01174E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,16,3,,,70414,,,,Iii,70423,Filiaşi,,20530000,1731947,1004733,17,1.73195E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,16,3,,,70502,,,,Iii,70511,Segarcea,,20540000,1732028,1010830,17,1.73203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,16,3,,,70879,,,,Iv,70888,Bechet,,20706000,1731894,1000899,17,1.73189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,16,3,,,72007,,,,Iv,72016,Dabuleni,,20722000,1731935,1003818,17,1.73194E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,18,3,,,78258,,,,Iii,78267,Novaci,,21530000,2031990,1008083,20,2.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,18,3,,,78329,,,,Iii,78338,Tîrgu Carbuneşti,,21550000,2032054,1011889,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,18,3,,,78454,,,,Iii,78463,Ţicleni,,21560000,2032061,1012376,20,2.03206E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,18,3,,,79308,,,,Iii,79317,Bumbeşti-Jiu,,21510000,2031911,1001878,20,2.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,18,3,,,82430,,,,Iv,82449,Tismana,,21749500,2032051,1012061,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,18,3,,,82617,,,,Iv,82626,Turceni,,21752000,2032059,1012286,20,2.03206E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,18,3,,,82895,,,,Iii,79059,Rovinari,,21540000,2032015,1010119,20,2.03202E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,25,3,,,109924,,,,Iii,109933,Baia De Arama,,22510000,2731880,1000420,27,2.73188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,25,3,,,110116,,,,Iii,110125,Strehaia,,22530000,2732038,1011324,27,2.73204E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,25,3,,,110232,,,,Iii,110241,Vînju Mare,,22540000,2732073,1013237,27,2.73207E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,28,3,,,125418,,,,Iii,125427,Balş,,23510000,3031883,1000463,30,3.03188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,28,3,,,125542,,,,Iii,125551,Corabia,,23530000,3031928,1003193,30,3.03193E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,28,3,,,125622,,,,Iii,125631,Draganeşti-Olt,,23540000,3031940,1004289,30,3.03194E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,28,3,,,128105,,,,Iii,128114,Piatra-Olt,,23550000,3032004,1008834,30,3.032E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,28,3,,,128374,,,,Iv,128383,Potcoava,,23735500,3032009,1009424,30,3.03201E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,28,3,,,128711,,,,Iii,128720,Scorniceşti,,23560000,3032026,1010755,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,38,3,,,167641,,,,Iii,167678,Prajila,,24520300,4031887,1009447,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,38,3,,,167696,,,,Iii,167730,Livadia,,24530400,4031889,1006688,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,38,3,,,167794,,,,Iii,167801,Brezoi,,24550000,4031905,1001665,40,4.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,38,3,,,167909,,,,Iii,167918,Calimaneşti,,24560000,4031917,1002154,40,4.03192E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,38,3,,,168041,,,,Iii,168050,Horezu,,24580000,4031959,1005898,40,4.03196E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,38,3,,,168130,,,,Iii,168176,Gura Suhaşului,,24590400,4031994,1005627,40,4.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,38,3,,,168372,,,,Iv,168381,Babeni,,24510000,4031885,1000539,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,38,3,,,168452,,,,Iv,168461,Balceşti,,24540000,4031892,1000657,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,17,38,3,,,168602,,,,Iv,168611,Berbeşti,,24703000,4031896,1000969,40,4.0319E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,18,3,,,82617,,,,V,82644,Jilţu,,21752200,2032059,3006378,20,2.03206E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,18,3,,,82895,,,,V,82902,Vîrt,,0,2032015,2013402,20,2.03202E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,25,3,,,110116,,,,V,110134,Ciochiuţa,,22530100,2732038,2002793,27,2.73204E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,25,3,,,110116,,,,V,110143,Comanda,,22530200,2732038,2003117,27,2.73204E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,25,3,,,110116,,,,V,110152,Hurduceşti,,22530300,2732038,2005965,27,2.73204E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,25,3,,,110116,,,,V,110161,Lunca Banului,,22530400,2732038,2006815,27,2.73204E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,25,3,,,110116,,,,V,110170,Slatinicu Mare,,22530700,2732038,2010987,27,2.73204E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,25,3,,,110116,,,,V,110189,Slatinicu Mic,,22530800,2732038,2010988,27,2.73204E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,28,3,,,125418,,,,V,125436,Corbeni,,23510100,3031883,2003199,30,3.03188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,28,3,,,125418,,,,V,125445,Româna,,23510200,3031883,2010027,30,3.03188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,28,3,,,125542,,,,V,125560,Tudor Vladimirescu,,23530100,3031928,2012248,30,3.03193E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167641,,,,V,167650,Curaturile,,24520100,4031887,2003715,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167641,,,,V,167669,Gatejeşti,,24520200,4031887,2005049,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167696,,,,V,167703,Cheia,,24530100,4031889,2002570,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167696,,,,V,167712,Comanca,,24530200,4031889,2003115,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167696,,,,V,167721,Gurguiata,,24530300,4031889,2005660,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167696,,,,V,167749,Moşoroaşa,,24530500,4031889,2007724,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167696,,,,V,167758,Olaneşti,,24530600,4031889,2008241,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167696,,,,V,167767,Pietrişu,,24530700,4031889,2008859,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167696,,,,V,167776,Tisa,,24530800,4031889,2012051,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167909,,,,V,167927,Caciulata,,24560100,4031917,2002105,40,4.03192E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167909,,,,V,167936,Jiblea Noua,,24560200,4031917,2006358,40,4.03192E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167909,,,,V,167945,Jiblea Veche,,24560300,4031917,2006359,40,4.03192E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167909,,,,V,167954,Pauşa,,24560400,4031917,2008613,40,4.03192E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,167909,,,,V,167963,Seaca,,24560500,4031917,2010783,40,4.03192E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168130,,,,V,168149,Buda,,24590100,4031994,2001768,40,4.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168130,,,,V,168158,Cosota,,24590200,4031994,2003335,40,4.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168130,,,,V,168167,Facai,,24590300,4031994,2004545,40,4.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168130,,,,V,168185,Lunca,,24590500,4031994,2006781,40,4.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168130,,,,V,168194,Ocniţa,,24590600,4031994,2008164,40,4.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168130,,,,V,168201,Slatioarele,,24590700,4031994,2010996,40,4.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168130,,,,V,168210,Ţeica,,24590800,4031994,2012352,40,4.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168602,,,,V,168620,Damţeni,,24703100,4031896,3003831,40,4.0319E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168602,,,,V,168639,Dealu Aluniş,,24703200,4031896,3003905,40,4.0319E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168602,,,,V,168648,Roşioara,,24703300,4031896,3010079,40,4.0319E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168602,,,,V,168657,Târgu Gânguleşti,,24703400,4031896,3011891,40,4.0319E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,18,38,3,,,168602,,,,V,168666,Valea Mare,,24703600,4031896,3012818,40,4.0319E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,16,3,,,70414,,,,V,70432,Almajel,,20530100,1731947,3000161,17,1.73195E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,16,3,,,70414,,,,V,70441,Bîlta,,20530200,1731947,3000809,17,1.73195E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,16,3,,,70414,,,,V,70450,Branişte,,20530300,1731947,3001509,17,1.73195E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,16,3,,,70414,,,,V,70469,Fratoştiţa,,20530400,1731947,3004849,17,1.73195E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,16,3,,,70414,,,,V,70478,Racarii De Sus,,20530500,1731947,3009723,17,1.73195E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,16,3,,,70414,,,,V,70487,Uscaci,,20530600,1731947,3012595,17,1.73195E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,16,3,,,72007,,,,V,72025,Chiaşu,,20722100,1731935,3002613,17,1.73194E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78258,,,,V,78276,Berceşti,,21530100,2031990,3000978,20,2.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78258,,,,V,78285,Hirişeşti,,21530200,2031990,3005823,20,2.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78258,,,,V,78294,Pociovaliştea,,21530300,2031990,3009061,20,2.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78258,,,,V,78301,Siteşti,,21530400,2031990,3010968,20,2.03199E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78329,,,,V,78347,Blahniţa De Jos,,21550100,2032054,3001129,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78329,,,,V,78356,Carbuneşti-Sat,,21550200,2032054,3002259,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78329,,,,V,78365,Cojani,,21550300,2032054,3003049,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78329,,,,V,78374,Creţeşti,,21550400,2032054,3003551,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78329,,,,V,78383,Curteana,,21550500,2032054,3003740,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78329,,,,V,78392,Floreşteni,,21550600,2032054,3004781,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78329,,,,V,78409,Maceşu,,21550700,2032054,3007055,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78329,,,,V,78418,Pojogeni,,21550800,2032054,3009309,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78329,,,,V,78427,Rogojeni,,21550900,2032054,3010004,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,78329,,,,V,78436,Ştefaneşti,,21551000,2032054,3011684,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,79308,,,,V,79326,Curtişoara,,21510100,2031911,3003747,20,2.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,79308,,,,V,79335,Lazareşti,,21510200,2031911,3006531,20,2.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,79308,,,,V,79344,Pleşa,,21510300,2031911,3008981,20,2.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,79308,,,,V,79353,Tetila,,21510400,2031911,3011999,20,2.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82430,,,,V,82458,Celei,,21749600,2032051,3002452,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82430,,,,V,82467,Costeni,,21749700,2032051,3003341,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82430,,,,V,82476,Gornoviţa,,21749800,2032051,3005431,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82430,,,,V,82485,Isvarna,,21749900,2032051,3006216,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82430,,,,V,82494,Pocruia,,21750100,2032051,3009068,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82430,,,,V,82500,Racoţi,,21750200,2032051,3009653,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82430,,,,V,82519,Sohodol,,21750300,2032051,3011097,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82430,,,,V,82528,Topeşti,,21750400,2032051,3012141,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82430,,,,V,82537,Vâlcele,,21750600,2032051,3013197,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82430,,,,V,82546,Vânata,,21750700,2032051,3013219,20,2.03205E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82617,,,,V,82635,Gârbovu,,21752100,2032059,3005091,20,2.03206E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82617,,,,V,82653,Murgeşti,,21752300,2032059,3007828,20,2.03206E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82617,,,,V,82662,Strâmba Jiu,,21752400,2032059,3011314,20,2.03206E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,18,3,,,82617,,,,V,82671,Valea Viei,,21752600,2032059,3013020,20,2.03206E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,109924,,,,V,109942,Bratilovu,,22510100,2731880,3001532,27,2.73188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,109924,,,,V,109951,Brebina,,22510200,2731880,3001642,27,2.73188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,109924,,,,V,109960,Dealu Mare,,22510300,2731880,3003944,27,2.73188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,109924,,,,V,109979,Maraşeşti,,22510400,2731880,3007201,27,2.73188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,109924,,,,V,109988,Negoeşti,,22510500,2731880,3007926,27,2.73188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,109924,,,,V,109997,Pistriţa,,22510600,2731880,3008922,27,2.73188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,109924,,,,V,110009,Staneşti,,22510700,2731880,3011188,27,2.73188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,109924,,,,V,110018,Titerleşti,,22510800,2731880,3012066,27,2.73188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,110116,,,,V,110198,Menţi,,22530500,2732038,3007340,27,2.73204E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,110116,,,,V,110205,Motruleni,,22530600,2732038,3007743,27,2.73204E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,110116,,,,V,110214,Stanceşti,,22530900,2732038,3011174,27,2.73204E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,110232,,,,V,110250,Bucura,,22540100,2732073,3001756,27,2.73207E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,110232,,,,V,110269,Nicolae Balcescu,,22540200,2732073,3008018,27,2.73207E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,110232,,,,V,110278,Oreviţa Mare,,22540300,2732073,3008325,27,2.73207E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,25,3,,,110232,,,,V,110287,Traian,,22540400,2732073,3012184,27,2.73207E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,125418,,,,V,125454,Teiş,,23510300,3031883,3011941,30,3.03188E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,125542,,,,V,125579,Vîrtopu,,23550200,3031928,3013268,30,3.03193E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,125622,,,,V,125640,Comani,,23540100,3031940,3003119,30,3.03194E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128105,,,,V,128123,Bistriţa Noua,,23550100,3032004,3001115,30,3.032E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128105,,,,V,128132,Criva De Jos,,23550200,3032004,3003606,30,3.032E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128105,,,,V,128141,Criva De Sus,,23550300,3032004,3003607,30,3.032E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128105,,,,V,128150,Enoşeşti,,23550400,3032004,3004502,30,3.032E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128105,,,,V,128169,Piatra,,23550500,3032004,3008825,30,3.032E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128374,,,,V,128392,Potcoava Falcoeni,,23735600,3032009,3009426,30,3.03201E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128374,,,,V,128409,Sineşti,,23735700,3032009,3010947,30,3.03201E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128374,,,,V,128418,Trufineşti,,23735800,3032009,3012237,30,3.03201E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128374,,,,V,128427,Valea Merilor,,23735900,3032009,3012859,30,3.03201E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128739,Balţaţi,,23560100,3032026,3000699,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128748,Bircii,,23560200,3032026,3001093,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128757,Chiţeasca,,23560300,3032026,3002710,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128766,Constantineşti,,23560400,3032026,3003158,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128775,Jitaru,,23560500,3032026,3006385,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128784,Margineni Slobozia,,23560600,3032026,3007226,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128793,Mihaileşti Popeşti,,23560700,3032026,3007483,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128800,Mogoşeşti,,23560800,3032026,3007642,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128819,Negreni,,23560900,3032026,3007948,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128828,Piscani,,23561000,3032026,3008903,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128837,Rusciori,,23561100,3032026,3010195,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128846,Şuica,,23561200,3032026,3011714,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,28,3,,,128711,,,,V,128855,Teiuş,,23561300,3032026,3011954,30,3.03203E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,167794,,,,V,167810,Calineşti,,24550100,4031905,3002160,40,4.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,167794,,,,V,167829,Corbu,,24550200,4031905,3003211,40,4.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,167794,,,,V,167838,Draganeşti,,24550300,4031905,3004283,40,4.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,167794,,,,V,167847,Golotreni,,24550400,4031905,3005403,40,4.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,167794,,,,V,167856,Pascoaia,,24550500,4031905,3008566,40,4.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,167794,,,,V,167865,Proieni,,24550600,4031905,3009562,40,4.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,167794,,,,V,167874,Valea Lui Stan,,24550700,4031905,3012795,40,4.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,167794,,,,V,167883,Varatica,,24550800,4031905,3013151,40,4.03191E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168041,,,,V,168069,Ifrimeşti,,24580100,4031959,3006091,40,4.03196E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168041,,,,V,168078,Rîmeşti,,24580200,4031959,3009847,40,4.03196E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168041,,,,V,168087,Romanii De Jos,,24580300,4031959,3010022,40,4.03196E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168041,,,,V,168096,Romanii De Sus,,24580400,4031959,3010023,40,4.03196E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168041,,,,V,168103,Tanaseşti,,24580500,4031959,3011810,40,4.03196E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168041,,,,V,168112,Urşani,,24580600,4031959,3012579,40,4.03196E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168372,,,,V,168390,Bonciu,,24510100,4031885,3001345,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168372,,,,V,168407,Capu Dealului,,24510200,4031885,3002036,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168372,,,,V,168416,Padureţu,,24510300,4031885,3008519,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168372,,,,V,168425,Români,,24510400,4031885,3010041,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168372,,,,V,168434,Tatarani,,24510500,4031885,3011836,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168372,,,,V,168443,Valea Mare,,24510600,4031885,3012819,40,4.03189E+12,,,,,,,1
Ro,4,Sud-Vest - Oltenia,19,38,3,,,168452,,,,V,168470,Beneşti,,24540100,4031892,3000957,40,4.03189E+12,,,,,,,1
