Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,People No
Poland,POL,Total,TOT,Luxembourg,LUX,1003
Poland,POL,Total,TOT,Netherlands,NLD,17635
Poland,POL,Total,TOT,Poland,POL,0
Poland,POL,Total,TOT,Portugal,PRT,449
Poland,POL,Total,TOT,Romania,ROU,1211
Poland,POL,Total,TOT,Slovak Republic,SVK,3442
Poland,POL,Total,TOT,Slovenia,SVN,550
Poland,POL,Total,TOT,Spain,ESP,13253
Poland,POL,Total,TOT,Sweden,SWE,39685
Poland,POL,Total,TOT,Malta,MLT,8
Romania,ROU,Female,FEM,Austria,AUT,13867
Romania,ROU,Female,FEM,Belgium,BEL,1494
Romania,ROU,Female,FEM,Bulgaria,BGR,9085
Romania,ROU,Female,FEM,Croatia,HRV,272
Romania,ROU,Female,FEM,Cyprus,CYP,1793
Romania,ROU,Female,FEM,Czech Republic,CZE,6814
Romania,ROU,Female,FEM,Denmark,DNK,1205
Romania,ROU,Female,FEM,Estonia,EST,4
Romania,ROU,Female,FEM,Finland,FIN,304
Romania,ROU,Female,FEM,France,FRA,62786
Romania,ROU,Female,FEM,Germany,DEU,154625
Romania,ROU,Female,FEM,Greece,GRC,9185
Romania,ROU,Female,FEM,Hungary,HUN,75852
Romania,ROU,Female,FEM,Ireland,IRL,2308
Romania,ROU,Female,FEM,Italy,ITA,67837
Romania,ROU,Female,FEM,Latvia,LVA,32
Romania,ROU,Female,FEM,Lithuania,LTU,16
Romania,ROU,Female,FEM,Luxembourg,LUX,347
Romania,ROU,Female,FEM,Netherlands,NLD,2927
Romania,ROU,Female,FEM,Poland,POL,2106
Romania,ROU,Female,FEM,Portugal,PRT,685
Romania,ROU,Female,FEM,Romania,ROU,0
Romania,ROU,Female,FEM,Slovak Republic,SVK,1711
Romania,ROU,Female,FEM,Slovenia,SVN,11
Romania,ROU,Female,FEM,Spain,ESP,19927
Romania,ROU,Female,FEM,Sweden,SWE,6342
Romania,ROU,Female,FEM,Malta,MLT,21
Romania,ROU,Male,MAL,Austria,AUT,10781
Romania,ROU,Male,MAL,Belgium,BEL,993
Romania,ROU,Male,MAL,Bulgaria,BGR,7716
Romania,ROU,Male,MAL,Croatia,HRV,149
Romania,ROU,Male,MAL,Cyprus,CYP,662
Romania,ROU,Male,MAL,Czech Republic,CZE,5252
Romania,ROU,Male,MAL,Denmark,DNK,812
Romania,ROU,Male,MAL,Estonia,EST,5
Romania,ROU,Male,MAL,Finland,FIN,403
Romania,ROU,Male,MAL,France,FRA,61171
Romania,ROU,Male,MAL,Germany,DEU,169460
Romania,ROU,Male,MAL,Greece,GRC,11947
Romania,ROU,Male,MAL,Hungary,HUN,57225
Romania,ROU,Male,MAL,Ireland,IRL,2956
Romania,ROU,Male,MAL,Italy,ITA,51286
Romania,ROU,Male,MAL,Latvia,LVA,35
Romania,ROU,Male,MAL,Lithuania,LTU,17
Romania,ROU,Male,MAL,Luxembourg,LUX,221
Romania,ROU,Male,MAL,Netherlands,NLD,1895
Romania,ROU,Male,MAL,Poland,POL,1518
Romania,ROU,Male,MAL,Portugal,PRT,2323
Romania,ROU,Male,MAL,Romania,ROU,0
Romania,ROU,Male,MAL,Slovak Republic,SVK,1468
Romania,ROU,Male,MAL,Slovenia,SVN,7
Romania,ROU,Male,MAL,Spain,ESP,27927
Romania,ROU,Male,MAL,Sweden,SWE,5305
Romania,ROU,Male,MAL,Malta,MLT,20
Romania,ROU,Total,TOT,Austria,AUT,24647
Romania,ROU,Total,TOT,Belgium,BEL,2487
Romania,ROU,Total,TOT,Bulgaria,BGR,16801
Romania,ROU,Total,TOT,Croatia,HRV,421
Romania,ROU,Total,TOT,Cyprus,CYP,2454
Romania,ROU,Total,TOT,Czech Republic,CZE,12066
Romania,ROU,Total,TOT,Denmark,DNK,2017
Romania,ROU,Total,TOT,Estonia,EST,9
Romania,ROU,Total,TOT,Finland,FIN,707
Romania,ROU,Total,TOT,France,FRA,123957
Romania,ROU,Total,TOT,Germany,DEU,324085
Romania,ROU,Total,TOT,Greece,GRC,21132
Romania,ROU,Total,TOT,Hungary,HUN,133077
Romania,ROU,Total,TOT,Ireland,IRL,5264
Romania,ROU,Total,TOT,Italy,ITA,119123
Romania,ROU,Total,TOT,Latvia,LVA,67
Romania,ROU,Total,TOT,Lithuania,LTU,34
Romania,ROU,Total,TOT,Luxembourg,LUX,568
Romania,ROU,Total,TOT,Netherlands,NLD,4822
Romania,ROU,Total,TOT,Poland,POL,3623
Romania,ROU,Total,TOT,Portugal,PRT,3008
Romania,ROU,Total,TOT,Romania,ROU,0
Romania,ROU,Total,TOT,Slovak Republic,SVK,3178
Romania,ROU,Total,TOT,Slovenia,SVN,17
Romania,ROU,Total,TOT,Spain,ESP,47854
Romania,ROU,Total,TOT,Sweden,SWE,11646
Romania,ROU,Total,TOT,Malta,MLT,41
Slovak Republic,SVK,Female,FEM,Austria,AUT,6294
Slovak Republic,SVK,Female,FEM,Belgium,BEL,364
Slovak Republic,SVK,Female,FEM,Bulgaria,BGR,237
Slovak Republic,SVK,Female,FEM,Croatia,HRV,1023
Slovak Republic,SVK,Female,FEM,Cyprus,CYP,41
Slovak Republic,SVK,Female,FEM,Czech Republic,CZE,154953
Slovak Republic,SVK,Female,FEM,Denmark,DNK,258
Slovak Republic,SVK,Female,FEM,Estonia,EST,55
Slovak Republic,SVK,Female,FEM,Finland,FIN,62
Slovak Republic,SVK,Female,FEM,France,FRA,29803
Slovak Republic,SVK,Female,FEM,Germany,DEU,62154
Slovak Republic,SVK,Female,FEM,Greece,GRC,217
Slovak Republic,SVK,Female,FEM,Hungary,HUN,1119
Slovak Republic,SVK,Female,FEM,Ireland,IRL,193
Slovak Republic,SVK,Female,FEM,Italy,ITA,2633
Slovak Republic,SVK,Female,FEM,Latvia,LVA,6
Slovak Republic,SVK,Female,FEM,Lithuania,LTU,25
Slovak Republic,SVK,Female,FEM,Luxembourg,LUX,54
Slovak Republic,SVK,Female,FEM,Netherlands,NLD,52
Slovak Republic,SVK,Female,FEM,Poland,POL,1486
Slovak Republic,SVK,Female,FEM,Portugal,PRT,0
Slovak Republic,SVK,Female,FEM,Romania,ROU,331
Slovak Republic,SVK,Female,FEM,Slovak Republic,SVK,0
Slovak Republic,SVK,Female,FEM,Slovenia,SVN,152
Slovak Republic,SVK,Female,FEM,Spain,ESP,567
Slovak Republic,SVK,Female,FEM,Sweden,SWE,1809
Slovak Republic,SVK,Female,FEM,Malta,MLT,5
Slovak Republic,SVK,Male,MAL,Austria,AUT,4621
Slovak Republic,SVK,Male,MAL,Belgium,BEL,201
Slovak Republic,SVK,Male,MAL,Bulgaria,BGR,71
Slovak Republic,SVK,Male,MAL,Croatia,HRV,671
Slovak Republic,SVK,Male,MAL,Cyprus,CYP,24
Slovak Republic,SVK,Male,MAL,Czech Republic,CZE,132921
Slovak Republic,SVK,Male,MAL,Denmark,DNK,179
Slovak Republic,SVK,Male,MAL,Estonia,EST,71
Slovak Republic,SVK,Male,MAL,Finland,FIN,58
Slovak Republic,SVK,Male,MAL,France,FRA,29036
Slovak Republic,SVK,Male,MAL,Germany,DEU,56675
Slovak Republic,SVK,Male,MAL,Greece,GRC,102
Slovak Republic,SVK,Male,MAL,Hungary,HUN,945
Slovak Republic,SVK,Male,MAL,Ireland,IRL,199
Slovak Republic,SVK,Male,MAL,Italy,ITA,650
Slovak Republic,SVK,Male,MAL,Latvia,LVA,5
Slovak Republic,SVK,Male,MAL,Lithuania,LTU,25
Slovak Republic,SVK,Male,MAL,Luxembourg,LUX,41
Slovak Republic,SVK,Male,MAL,Netherlands,NLD,44
Slovak Republic,SVK,Male,MAL,Poland,POL,1146
Slovak Republic,SVK,Male,MAL,Portugal,PRT,0
Slovak Republic,SVK,Male,MAL,Romania,ROU,297
Slovak Republic,SVK,Male,MAL,Slovak Republic,SVK,0
Slovak Republic,SVK,Male,MAL,Slovenia,SVN,99
Slovak Republic,SVK,Male,MAL,Spain,ESP,415
Slovak Republic,SVK,Male,MAL,Sweden,SWE,1544
Slovak Republic,SVK,Male,MAL,Malta,MLT,5
Slovak Republic,SVK,Total,TOT,Austria,AUT,10916
Slovak Republic,SVK,Total,TOT,Belgium,BEL,565
Slovak Republic,SVK,Total,TOT,Bulgaria,BGR,308
Slovak Republic,SVK,Total,TOT,Croatia,HRV,1694
Slovak Republic,SVK,Total,TOT,Cyprus,CYP,65
Slovak Republic,SVK,Total,TOT,Czech Republic,CZE,287874
Slovak Republic,SVK,Total,TOT,Denmark,DNK,437
Slovak Republic,SVK,Total,TOT,Estonia,EST,126
Slovak Republic,SVK,Total,TOT,Finland,FIN,120
Slovak Republic,SVK,Total,TOT,France,FRA,58839
Slovak Republic,SVK,Total,TOT,Germany,DEU,118829
Slovak Republic,SVK,Total,TOT,Greece,GRC,319
Slovak Republic,SVK,Total,TOT,Hungary,HUN,2064
Slovak Republic,SVK,Total,TOT,Ireland,IRL,391
Slovak Republic,SVK,Total,TOT,Italy,ITA,3283
Slovak Republic,SVK,Total,TOT,Latvia,LVA,11
Slovak Republic,SVK,Total,TOT,Lithuania,LTU,49
Slovak Republic,SVK,Total,TOT,Luxembourg,LUX,94
Slovak Republic,SVK,Total,TOT,Netherlands,NLD,97
Slovak Republic,SVK,Total,TOT,Poland,POL,2632
Slovak Republic,SVK,Total,TOT,Portugal,PRT,0
Slovak Republic,SVK,Total,TOT,Romania,ROU,628
Slovak Republic,SVK,Total,TOT,Slovak Republic,SVK,0
Slovak Republic,SVK,Total,TOT,Slovenia,SVN,251
Slovak Republic,SVK,Total,TOT,Spain,ESP,982
Slovak Republic,SVK,Total,TOT,Sweden,SWE,3353
Slovak Republic,SVK,Total,TOT,Malta,MLT,10
Slovenia,SVN,Female,FEM,Austria,AUT,4412
Slovenia,SVN,Female,FEM,Belgium,BEL,147
Slovenia,SVN,Female,FEM,Bulgaria,BGR,14
Slovenia,SVN,Female,FEM,Croatia,HRV,14523
Slovenia,SVN,Female,FEM,Cyprus,CYP,5
Slovenia,SVN,Female,FEM,Czech Republic,CZE,140
Slovenia,SVN,Female,FEM,Denmark,DNK,60
Slovenia,SVN,Female,FEM,Estonia,EST,5
Slovenia,SVN,Female,FEM,Finland,FIN,14
Slovenia,SVN,Female,FEM,France,FRA,1758
Slovenia,SVN,Female,FEM,Germany,DEU,10765
Slovenia,SVN,Female,FEM,Greece,GRC,34
Slovenia,SVN,Female,FEM,Hungary,HUN,475
Slovenia,SVN,Female,FEM,Ireland,IRL,44
Slovenia,SVN,Female,FEM,Italy,ITA,3146
Slovenia,SVN,Female,FEM,Latvia,LVA,2
Slovenia,SVN,Female,FEM,Lithuania,LTU,3
Slovenia,SVN,Female,FEM,Luxembourg,LUX,44
Slovenia,SVN,Female,FEM,Netherlands,NLD,12
Slovenia,SVN,Female,FEM,Poland,POL,132
Slovenia,SVN,Female,FEM,Portugal,PRT,8
Slovenia,SVN,Female,FEM,Romania,ROU,65
Slovenia,SVN,Female,FEM,Slovak Republic,SVK,20
Slovenia,SVN,Female,FEM,Slovenia,SVN,0
Slovenia,SVN,Female,FEM,Spain,ESP,117
Slovenia,SVN,Female,FEM,Sweden,SWE,311
Slovenia,SVN,Female,FEM,Malta,MLT,0
Slovenia,SVN,Male,MAL,Austria,AUT,5310
Slovenia,SVN,Male,MAL,Belgium,BEL,162
Slovenia,SVN,Male,MAL,Bulgaria,BGR,21
Slovenia,SVN,Male,MAL,Croatia,HRV,7654
Slovenia,SVN,Male,MAL,Cyprus,CYP,4
Slovenia,SVN,Male,MAL,Czech Republic,CZE,122
Slovenia,SVN,Male,MAL,Denmark,DNK,52
Slovenia,SVN,Male,MAL,Estonia,EST,6
Slovenia,SVN,Male,MAL,Finland,FIN,20
Slovenia,SVN,Male,MAL,France,FRA,1713
Slovenia,SVN,Male,MAL,Germany,DEU,11128
Slovenia,SVN,Male,MAL,Greece,GRC,18
Slovenia,SVN,Male,MAL,Hungary,HUN,283
Slovenia,SVN,Male,MAL,Ireland,IRL,32
Slovenia,SVN,Male,MAL,Italy,ITA,1697
Slovenia,SVN,Male,MAL,Latvia,LVA,0
Slovenia,SVN,Male,MAL,Lithuania,LTU,3
Slovenia,SVN,Male,MAL,Luxembourg,LUX,39
Slovenia,SVN,Male,MAL,Netherlands,NLD,20
Slovenia,SVN,Male,MAL,Poland,POL,102
Slovenia,SVN,Male,MAL,Portugal,PRT,6
Slovenia,SVN,Male,MAL,Romania,ROU,47
Slovenia,SVN,Male,MAL,Slovak Republic,SVK,22
Slovenia,SVN,Male,MAL,Slovenia,SVN,0
Slovenia,SVN,Male,MAL,Spain,ESP,102
Slovenia,SVN,Male,MAL,Sweden,SWE,364
Slovenia,SVN,Male,MAL,Malta,MLT,0
Slovenia,SVN,Total,TOT,Austria,AUT,9722
Slovenia,SVN,Total,TOT,Belgium,BEL,309
Slovenia,SVN,Total,TOT,Bulgaria,BGR,34
Slovenia,SVN,Total,TOT,Croatia,HRV,22177
Slovenia,SVN,Total,TOT,Cyprus,CYP,8
Slovenia,SVN,Total,TOT,Czech Republic,CZE,261
Slovenia,SVN,Total,TOT,Denmark,DNK,112
Slovenia,SVN,Total,TOT,Estonia,EST,12
Slovenia,SVN,Total,TOT,Finland,FIN,35
Slovenia,SVN,Total,TOT,France,FRA,3471
Slovenia,SVN,Total,TOT,Germany,DEU,21893
Slovenia,SVN,Total,TOT,Greece,GRC,52
Slovenia,SVN,Total,TOT,Hungary,HUN,758
Slovenia,SVN,Total,TOT,Ireland,IRL,76
Slovenia,SVN,Total,TOT,Italy,ITA,4844
Slovenia,SVN,Total,TOT,Latvia,LVA,2
Slovenia,SVN,Total,TOT,Lithuania,LTU,5
Slovenia,SVN,Total,TOT,Luxembourg,LUX,83
Slovenia,SVN,Total,TOT,Netherlands,NLD,32
Slovenia,SVN,Total,TOT,Poland,POL,234
Slovenia,SVN,Total,TOT,Portugal,PRT,13
Slovenia,SVN,Total,TOT,Romania,ROU,113
Slovenia,SVN,Total,TOT,Slovak Republic,SVK,42
Slovenia,SVN,Total,TOT,Slovenia,SVN,0
Slovenia,SVN,Total,TOT,Spain,ESP,219
Slovenia,SVN,Total,TOT,Sweden,SWE,675
Slovenia,SVN,Total,TOT,Malta,MLT,0
Spain,ESP,Female,FEM,Austria,AUT,1351
Spain,ESP,Female,FEM,Belgium,BEL,23013
Spain,ESP,Female,FEM,Bulgaria,BGR,41
Spain,ESP,Female,FEM,Croatia,HRV,47
Spain,ESP,Female,FEM,Cyprus,CYP,52
Spain,ESP,Female,FEM,Czech Republic,CZE,77
Spain,ESP,Female,FEM,Denmark,DNK,1312
Spain,ESP,Female,FEM,Estonia,EST,0
Spain,ESP,Female,FEM,Finland,FIN,304
Spain,ESP,Female,FEM,France,FRA,76771
Spain,ESP,Female,FEM,Germany,DEU,63441
Spain,ESP,Female,FEM,Greece,GRC,551
Spain,ESP,Female,FEM,Hungary,HUN,73
Spain,ESP,Female,FEM,Ireland,IRL,3261
Spain,ESP,Female,FEM,Italy,ITA,15727
Spain,ESP,Female,FEM,Latvia,LVA,3
Spain,ESP,Female,FEM,Lithuania,LTU,8
Spain,ESP,Female,FEM,Luxembourg,LUX,1099
Spain,ESP,Female,FEM,Netherlands,NLD,8715
Spain,ESP,Female,FEM,Poland,POL,553
Spain,ESP,Female,FEM,Portugal,PRT,7937
Spain,ESP,Female,FEM,Romania,ROU,99
Spain,ESP,Female,FEM,Slovak Republic,SVK,13
Spain,ESP,Female,FEM,Slovenia,SVN,0
Spain,ESP,Female,FEM,Spain,ESP,0
Spain,ESP,Female,FEM,Sweden,SWE,2064
Spain,ESP,Female,FEM,Malta,MLT,1
Spain,ESP,Male,MAL,Austria,AUT,851
Spain,ESP,Male,MAL,Belgium,BEL,24116
Spain,ESP,Male,MAL,Bulgaria,BGR,41
Spain,ESP,Male,MAL,Croatia,HRV,20
Spain,ESP,Male,MAL,Cyprus,CYP,18
Spain,ESP,Male,MAL,Czech Republic,CZE,95
Spain,ESP,Male,MAL,Denmark,DNK,1387
Spain,ESP,Male,MAL,Estonia,EST,0
Spain,ESP,Male,MAL,Finland,FIN,482
Spain,ESP,Male,MAL,France,FRA,74795
Spain,ESP,Male,MAL,Germany,DEU,70194
Spain,ESP,Male,MAL,Greece,GRC,380
Spain,ESP,Male,MAL,Hungary,HUN,56
Spain,ESP,Male,MAL,Ireland,IRL,2164
Spain,ESP,Male,MAL,Italy,ITA,3882
Spain,ESP,Male,MAL,Latvia,LVA,6
Spain,ESP,Male,MAL,Lithuania,LTU,13
Spain,ESP,Male,MAL,Luxembourg,LUX,1011
Spain,ESP,Male,MAL,Netherlands,NLD,8872
Spain,ESP,Male,MAL,Poland,POL,628
Spain,ESP,Male,MAL,Portugal,PRT,4759
Spain,ESP,Male,MAL,Romania,ROU,119
Spain,ESP,Male,MAL,Slovak Republic,SVK,17
Spain,ESP,Male,MAL,Slovenia,SVN,0
Spain,ESP,Male,MAL,Spain,ESP,0
Spain,ESP,Male,MAL,Sweden,SWE,2960
Spain,ESP,Male,MAL,Malta,MLT,0
Spain,ESP,Total,TOT,Austria,AUT,2203
Spain,ESP,Total,TOT,Belgium,BEL,47129
Spain,ESP,Total,TOT,Bulgaria,BGR,82
Spain,ESP,Total,TOT,Croatia,HRV,67
Spain,ESP,Total,TOT,Cyprus,CYP,70
Spain,ESP,Total,TOT,Czech Republic,CZE,171
Spain,ESP,Total,TOT,Denmark,DNK,2699
Spain,ESP,Total,TOT,Estonia,EST,0
Spain,ESP,Total,TOT,Finland,FIN,786
Spain,ESP,Total,TOT,France,FRA,151566
Spain,ESP,Total,TOT,Germany,DEU,133635
Spain,ESP,Total,TOT,Greece,GRC,931
Spain,ESP,Total,TOT,Hungary,HUN,128
Spain,ESP,Total,TOT,Ireland,IRL,5425
Spain,ESP,Total,TOT,Italy,ITA,19609
Spain,ESP,Total,TOT,Latvia,LVA,9
Spain,ESP,Total,TOT,Lithuania,LTU,21
Spain,ESP,Total,TOT,Luxembourg,LUX,2111
Spain,ESP,Total,TOT,Netherlands,NLD,17587
Spain,ESP,Total,TOT,Poland,POL,1182
Spain,ESP,Total,TOT,Portugal,PRT,12697
Spain,ESP,Total,TOT,Romania,ROU,218
Spain,ESP,Total,TOT,Slovak Republic,SVK,30
Spain,ESP,Total,TOT,Slovenia,SVN,0
Spain,ESP,Total,TOT,Spain,ESP,0
Spain,ESP,Total,TOT,Sweden,SWE,5024
Spain,ESP,Total,TOT,Malta,MLT,2
Sweden,SWE,Female,FEM,Austria,AUT,2228
Sweden,SWE,Female,FEM,Belgium,BEL,2392
Sweden,SWE,Female,FEM,Bulgaria,BGR,32
Sweden,SWE,Female,FEM,Croatia,HRV,173
Sweden,SWE,Female,FEM,Cyprus,CYP,277
Sweden,SWE,Female,FEM,Czech Republic,CZE,84
Sweden,SWE,Female,FEM,Denmark,DNK,10810
Sweden,SWE,Female,FEM,Estonia,EST,81
Sweden,SWE,Female,FEM,Finland,FIN,14211
Sweden,SWE,Female,FEM,France,FRA,13343
Sweden,SWE,Female,FEM,Germany,DEU,10542
Sweden,SWE,Female,FEM,Greece,GRC,1309
Sweden,SWE,Female,FEM,Hungary,HUN,394
Sweden,SWE,Female,FEM,Ireland,IRL,1051
Sweden,SWE,Female,FEM,Italy,ITA,2945
Sweden,SWE,Female,FEM,Latvia,LVA,54
Sweden,SWE,Female,FEM,Lithuania,LTU,17
Sweden,SWE,Female,FEM,Luxembourg,LUX,518
Sweden,SWE,Female,FEM,Netherlands,NLD,2077
Sweden,SWE,Female,FEM,Poland,POL,370
Sweden,SWE,Female,FEM,Portugal,PRT,508
Sweden,SWE,Female,FEM,Romania,ROU,40
Sweden,SWE,Female,FEM,Slovak Republic,SVK,13
Sweden,SWE,Female,FEM,Slovenia,SVN,2
Sweden,SWE,Female,FEM,Spain,ESP,4328
Sweden,SWE,Female,FEM,Sweden,SWE,0
Sweden,SWE,Female,FEM,Malta,MLT,4
Sweden,SWE,Male,MAL,Austria,AUT,1498
Sweden,SWE,Male,MAL,Belgium,BEL,2170
Sweden,SWE,Male,MAL,Bulgaria,BGR,59
Sweden,SWE,Male,MAL,Croatia,HRV,110
Sweden,SWE,Male,MAL,Cyprus,CYP,137
Sweden,SWE,Male,MAL,Czech Republic,CZE,128
Sweden,SWE,Male,MAL,Denmark,DNK,7947
Sweden,SWE,Male,MAL,Estonia,EST,109
Sweden,SWE,Male,MAL,Finland,FIN,14771
Sweden,SWE,Male,MAL,France,FRA,12999
Sweden,SWE,Male,MAL,Germany,DEU,8672
Sweden,SWE,Male,MAL,Greece,GRC,808
Sweden,SWE,Male,MAL,Hungary,HUN,301
Sweden,SWE,Male,MAL,Ireland,IRL,581
Sweden,SWE,Male,MAL,Italy,ITA,1107
Sweden,SWE,Male,MAL,Latvia,LVA,116
Sweden,SWE,Male,MAL,Lithuania,LTU,35
Sweden,SWE,Male,MAL,Luxembourg,LUX,456
Sweden,SWE,Male,MAL,Netherlands,NLD,1417
Sweden,SWE,Male,MAL,Poland,POL,388
Sweden,SWE,Male,MAL,Portugal,PRT,449
Sweden,SWE,Male,MAL,Romania,ROU,56
Sweden,SWE,Male,MAL,Slovak Republic,SVK,10
Sweden,SWE,Male,MAL,Slovenia,SVN,1
Sweden,SWE,Male,MAL,Spain,ESP,3277
Sweden,SWE,Male,MAL,Sweden,SWE,0
Sweden,SWE,Male,MAL,Malta,MLT,3
Sweden,SWE,Total,TOT,Austria,AUT,3726
Sweden,SWE,Total,TOT,Belgium,BEL,4562
Sweden,SWE,Total,TOT,Bulgaria,BGR,91
Sweden,SWE,Total,TOT,Croatia,HRV,282
Sweden,SWE,Total,TOT,Cyprus,CYP,414
Sweden,SWE,Total,TOT,Czech Republic,CZE,212
Sweden,SWE,Total,TOT,Denmark,DNK,18757
Sweden,SWE,Total,TOT,Estonia,EST,190
Sweden,SWE,Total,TOT,Finland,FIN,28981
Sweden,SWE,Total,TOT,France,FRA,26342
Sweden,SWE,Total,TOT,Germany,DEU,19214
Sweden,SWE,Total,TOT,Greece,GRC,2118
Sweden,SWE,Total,TOT,Hungary,HUN,695
Sweden,SWE,Total,TOT,Ireland,IRL,1633
Sweden,SWE,Total,TOT,Italy,ITA,4052
Sweden,SWE,Total,TOT,Latvia,LVA,170
Sweden,SWE,Total,TOT,Lithuania,LTU,52
Sweden,SWE,Total,TOT,Luxembourg,LUX,974
Sweden,SWE,Total,TOT,Netherlands,NLD,3494
Sweden,SWE,Total,TOT,Poland,POL,758
Sweden,SWE,Total,TOT,Portugal,PRT,957
Sweden,SWE,Total,TOT,Romania,ROU,97
Sweden,SWE,Total,TOT,Slovak Republic,SVK,23
Sweden,SWE,Total,TOT,Slovenia,SVN,3
Sweden,SWE,Total,TOT,Spain,ESP,7605
Sweden,SWE,Total,TOT,Sweden,SWE,0
Sweden,SWE,Total,TOT,Malta,MLT,7
Malta,MLT,Female,FEM,Austria,AUT,22
Malta,MLT,Female,FEM,Belgium,BEL,2
Malta,MLT,Female,FEM,Bulgaria,BGR,5
Malta,MLT,Female,FEM,Croatia,HRV,0
Malta,MLT,Female,FEM,Cyprus,CYP,6
Malta,MLT,Female,FEM,Czech Republic,CZE,4
Malta,MLT,Female,FEM,Denmark,DNK,22
Malta,MLT,Female,FEM,Estonia,EST,0
Malta,MLT,Female,FEM,Finland,FIN,6
Malta,MLT,Female,FEM,France,FRA,4826
Malta,MLT,Female,FEM,Germany,DEU,177
Malta,MLT,Female,FEM,Greece,GRC,27
Malta,MLT,Female,FEM,Hungary,HUN,3
Malta,MLT,Female,FEM,Ireland,IRL,114
Malta,MLT,Female,FEM,Italy,ITA,930
Malta,MLT,Female,FEM,Latvia,LVA,1
Malta,MLT,Female,FEM,Lithuania,LTU,0
Malta,MLT,Female,FEM,Luxembourg,LUX,7
Malta,MLT,Female,FEM,Netherlands,NLD,138
Malta,MLT,Female,FEM,Poland,POL,3
Malta,MLT,Female,FEM,Portugal,PRT,0
Malta,MLT,Female,FEM,Romania,ROU,0
Malta,MLT,Female,FEM,Slovak Republic,SVK,2
Malta,MLT,Female,FEM,Slovenia,SVN,0
Malta,MLT,Female,FEM,Spain,ESP,54
Malta,MLT,Female,FEM,Sweden,SWE,41
Malta,MLT,Female,FEM,Malta,MLT,0
Malta,MLT,Male,MAL,Austria,AUT,25
Malta,MLT,Male,MAL,Belgium,BEL,1
Malta,MLT,Male,MAL,Bulgaria,BGR,2
Malta,MLT,Male,MAL,Croatia,HRV,0
Malta,MLT,Male,MAL,Cyprus,CYP,8
Malta,MLT,Male,MAL,Czech Republic,CZE,4
Malta,MLT,Male,MAL,Denmark,DNK,32
Malta,MLT,Male,MAL,Estonia,EST,0
Malta,MLT,Male,MAL,Finland,FIN,17
Malta,MLT,Male,MAL,France,FRA,4702
Malta,MLT,Male,MAL,Germany,DEU,160
Malta,MLT,Male,MAL,Greece,GRC,12
Malta,MLT,Male,MAL,Hungary,HUN,2
Malta,MLT,Male,MAL,Ireland,IRL,107
Malta,MLT,Male,MAL,Italy,ITA,211
Malta,MLT,Male,MAL,Latvia,LVA,1
Malta,MLT,Male,MAL,Lithuania,LTU,1
Malta,MLT,Male,MAL,Luxembourg,LUX,10
Malta,MLT,Male,MAL,Netherlands,NLD,87
Malta,MLT,Male,MAL,Poland,POL,1
Malta,MLT,Male,MAL,Portugal,PRT,0
Malta,MLT,Male,MAL,Romania,ROU,0
Malta,MLT,Male,MAL,Slovak Republic,SVK,0
Malta,MLT,Male,MAL,Slovenia,SVN,0
Malta,MLT,Male,MAL,Spain,ESP,40
Malta,MLT,Male,MAL,Sweden,SWE,46
Malta,MLT,Male,MAL,Malta,MLT,0
Malta,MLT,Total,TOT,Austria,AUT,47
Malta,MLT,Total,TOT,Belgium,BEL,3
Malta,MLT,Total,TOT,Bulgaria,BGR,7
Malta,MLT,Total,TOT,Croatia,HRV,0
Malta,MLT,Total,TOT,Cyprus,CYP,14
Malta,MLT,Total,TOT,Czech Republic,CZE,8
Malta,MLT,Total,TOT,Denmark,DNK,53
Malta,MLT,Total,TOT,Estonia,EST,0
Malta,MLT,Total,TOT,Finland,FIN,23
Malta,MLT,Total,TOT,France,FRA,9528
Malta,MLT,Total,TOT,Germany,DEU,337
Malta,MLT,Total,TOT,Greece,GRC,38
Malta,MLT,Total,TOT,Hungary,HUN,4
Malta,MLT,Total,TOT,Ireland,IRL,221
Malta,MLT,Total,TOT,Italy,ITA,1141
Malta,MLT,Total,TOT,Latvia,LVA,2
Malta,MLT,Total,TOT,Lithuania,LTU,1
Malta,MLT,Total,TOT,Luxembourg,LUX,17
Malta,MLT,Total,TOT,Netherlands,NLD,225
Malta,MLT,Total,TOT,Poland,POL,4
Malta,MLT,Total,TOT,Portugal,PRT,0
Malta,MLT,Total,TOT,Romania,ROU,0
Malta,MLT,Total,TOT,Slovak Republic,SVK,3
Malta,MLT,Total,TOT,Slovenia,SVN,0
Malta,MLT,Total,TOT,Spain,ESP,94
Malta,MLT,Total,TOT,Sweden,SWE,86
Malta,MLT,Total,TOT,Malta,MLT,0
Lithuania,LTU,Female,FEM,Austria,AUT,186
Lithuania,LTU,Female,FEM,Belgium,BEL,151
Lithuania,LTU,Female,FEM,Bulgaria,BGR,98
Lithuania,LTU,Female,FEM,Croatia,HRV,560
Lithuania,LTU,Female,FEM,Cyprus,CYP,36
Lithuania,LTU,Female,FEM,Czech Republic,CZE,107
Lithuania,LTU,Female,FEM,Denmark,DNK,892
Lithuania,LTU,Female,FEM,Estonia,EST,1198
Lithuania,LTU,Female,FEM,Finland,FIN,405
Lithuania,LTU,Female,FEM,France,FRA,14212
Lithuania,LTU,Female,FEM,Germany,DEU,65022
Lithuania,LTU,Female,FEM,Greece,GRC,88
