Nume Uat,Cnt Name,Nume Regiune,Rang,Judet,Regiune,TIP,Pop 1Ian2020
Poiana,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,3487
Dobra,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,3531
Crângurile,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,3558
Sălcioara,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,3807
Vişina,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,3926
Iedera,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,3931
Finta,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,3977
Braniştea,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,3983
Ulieşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4031
Brăneşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4161
Glodeni,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4205
Runcu,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4236
Niculeşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4237
Mogoşani,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4248
Nucet,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4286
Buciumeni,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4328
Ocniţa,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4343
Bezdead,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4353
Conţeşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4416
Valea Lungă,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4656
Ulmi,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4668
Doiceşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4673
Dărmăneşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,4679
Odobeşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5054
Mătăsaru,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5056
Moroeni,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5063
Tătărani,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5066
Văcăreşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5104
Ludeşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5134
Comişani,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5137
Tărtăşeşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5186
Ciocăneşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5202
Gura Şuţii,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5260
Măneşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5351
Lunguleţu,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5360
Petreşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5441
Voineşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5915
Crevedia,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5983
Corneşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,5991
Aninoasa,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,6286
Dragodana,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,6664
I. L. Caragiale,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,6717
Bucşani,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,6783
Şotânga,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,7120
Gura Ocniţei,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,7127
Corbii Mari,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,8091
Răzvad,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,8735
Băleni,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,8764
Cojasca,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,8975
Dragomireşti,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,8978
Potlogi,Dâmboviţa,Sud  - Muntenia,Iv,15,3,3,9141
Ciocârlia,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,742
Drăgoeşti,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,924
Raduleşti,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,1128
Albeşti,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,1189
Giurgeni,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,1370
Balaciu,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,1491
Valea Măcrişului,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,1636
Cosâmbeşti,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,1779
Valea Ciorii,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,1796
Stelnica,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,1833
Sfântu Gheorghe,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,1845
Movila,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,1886
Grindu,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,1951
Cocora,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2005
Sudiţi,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2013
Vlădeni,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2106
Armăşeşti,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2127
Sălcioara,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2159
Andrăşeşti,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2168
Gheorghe Lazăr,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2229
Axintele,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2269
Adâncata,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2325
Alexeni,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2343
Ciulniţa,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2347
Moviliţa,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2461
Miloşeşti,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2477
Bucu,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2479
Gheorghe Doja,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2539
Reviga,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2639
Sineşti,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,2787
Ciochina,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3038
Dridu,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3131
Griviţa,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3193
Mihail Kogălniceanu,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3219
Jilavele,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3317
Munteni-Buzău,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3324
Săveni,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3420
Bărcăneşti,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3516
Gârbovi,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3610
Ion Roată,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3631
Perieţi,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3659
Scânteia,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,3740
Coşereni,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,4339
Manasia,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,4572
Borduşani,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,4956
Făcăeni,Ialomiţa,Sud  - Muntenia,Iv,21,3,3,5322
Jugureni,Prahova,Sud  - Muntenia,Iv,29,3,3,482
Tătaru,Prahova,Sud  - Muntenia,Iv,29,3,3,824
Cosminele,Prahova,Sud  - Muntenia,Iv,29,3,3,936
Salcia,Prahova,Sud  - Muntenia,Iv,29,3,3,961
Talea,Prahova,Sud  - Muntenia,Iv,29,3,3,995
Lapoş,Prahova,Sud  - Muntenia,Iv,29,3,3,1115
Ariceştii Zeletin,Prahova,Sud  - Muntenia,Iv,29,3,3,1144
Călugăreni,Prahova,Sud  - Muntenia,Iv,29,3,3,1154
Secăria,Prahova,Sud  - Muntenia,Iv,29,3,3,1192
Chiojdeanca,Prahova,Sud  - Muntenia,Iv,29,3,3,1540
Boldeşti-Gradiştea,Prahova,Sud  - Muntenia,Iv,29,3,3,1635
Cărbuneşti,Prahova,Sud  - Muntenia,Iv,29,3,3,1657
Sălciile,Prahova,Sud  - Muntenia,Iv,29,3,3,1736
Surani,Prahova,Sud  - Muntenia,Iv,29,3,3,1774
Proviţa De Sus,Prahova,Sud  - Muntenia,Iv,29,3,3,1907
Fântânele,Prahova,Sud  - Muntenia,Iv,29,3,3,1944
Gherghiţa,Prahova,Sud  - Muntenia,Iv,29,3,3,1958
Adunaţi,Prahova,Sud  - Muntenia,Iv,29,3,3,1979
Păcureţi,Prahova,Sud  - Muntenia,Iv,29,3,3,1982
Apostolache,Prahova,Sud  - Muntenia,Iv,29,3,3,2021
Gura Vadului,Prahova,Sud  - Muntenia,Iv,29,3,3,2123
Gornet-Cricov,Prahova,Sud  - Muntenia,Iv,29,3,3,2150
Proviţa De Jos,Prahova,Sud  - Muntenia,Iv,29,3,3,2232
Predeal-Sărari,Prahova,Sud  - Muntenia,Iv,29,3,3,2233
Ştefeşti,Prahova,Sud  - Muntenia,Iv,29,3,3,2265
Balta Doamnei,Prahova,Sud  - Muntenia,Iv,29,3,3,2332
Tinosu,Prahova,Sud  - Muntenia,Iv,29,3,3,2351
Plopu,Prahova,Sud  - Muntenia,Iv,29,3,3,2384
Gornet,Prahova,Sud  - Muntenia,Iv,29,3,3,2776
Şoimari,Prahova,Sud  - Muntenia,Iv,29,3,3,3003
Bertea,Prahova,Sud  - Muntenia,Iv,29,3,3,3033
Fulga,Prahova,Sud  - Muntenia,Iv,29,3,3,3053
Aluniş,Prahova,Sud  - Muntenia,Iv,29,3,3,3206
Cocorăştii Mislii,Prahova,Sud  - Muntenia,Iv,29,3,3,3290
Şotrile,Prahova,Sud  - Muntenia,Iv,29,3,3,3328
Teişani,Prahova,Sud  - Muntenia,Iv,29,3,3,3580
Starchiojd,Prahova,Sud  - Muntenia,Iv,29,3,3,3620
Dumbrăveşti,Prahova,Sud  - Muntenia,Iv,29,3,3,3658
Vâlcăneşti,Prahova,Sud  - Muntenia,Iv,29,3,3,3696
Bălţeşti,Prahova,Sud  - Muntenia,Iv,29,3,3,3717
Poseşti,Prahova,Sud  - Muntenia,Iv,29,3,3,3855
Măneşti,Prahova,Sud  - Muntenia,Iv,29,3,3,3886
Baba Ana,Prahova,Sud  - Muntenia,Iv,29,3,3,4088
Cornu,Prahova,Sud  - Muntenia,Iv,29,3,3,4255
Tomşani,Prahova,Sud  - Muntenia,Iv,29,3,3,4263
Ceptura,Prahova,Sud  - Muntenia,Iv,29,3,3,4384
Ceraşu,Prahova,Sud  - Muntenia,Iv,29,3,3,4463
Dumbrava,Prahova,Sud  - Muntenia,Iv,29,3,3,4486
Colceag,Prahova,Sud  - Muntenia,Iv,29,3,3,4584
Măgurele,Prahova,Sud  - Muntenia,Iv,29,3,3,4608
Poienarii Burchii,Prahova,Sud  - Muntenia,Iv,29,3,3,4641
Şirna,Prahova,Sud  - Muntenia,Iv,29,3,3,4672
Drăgăneşti,Prahova,Sud  - Muntenia,Iv,29,3,3,4744
Podenii Noi,Prahova,Sud  - Muntenia,Iv,29,3,3,4855
Gorgota,Prahova,Sud  - Muntenia,Iv,29,3,3,4909
Poiana Câmpina,Prahova,Sud  - Muntenia,Iv,29,3,3,4973
Lipăneşti,Prahova,Sud  - Muntenia,Iv,29,3,3,5246
Iordăcheanu,Prahova,Sud  - Muntenia,Iv,29,3,3,5264
Telega,Prahova,Sud  - Muntenia,Iv,29,3,3,5293
Drajna,Prahova,Sud  - Muntenia,Iv,29,3,3,5299
Râfov,Prahova,Sud  - Muntenia,Iv,29,3,3,5330
Albeşti-Paleologu,Prahova,Sud  - Muntenia,Iv,29,3,3,5483
Băneşti,Prahova,Sud  - Muntenia,Iv,29,3,3,5562
Sângeru,Prahova,Sud  - Muntenia,Iv,29,3,3,5572
Scorţeni,Prahova,Sud  - Muntenia,Iv,29,3,3,5579
Gura Vitioarei,Prahova,Sud  - Muntenia,Iv,29,3,3,5979
Măgureni,Prahova,Sud  - Muntenia,Iv,29,3,3,6344
Berceni,Prahova,Sud  - Muntenia,Iv,29,3,3,6354
Valea Doftanei,Prahova,Sud  - Muntenia,Iv,29,3,3,6401
Izvoarele,Prahova,Sud  - Muntenia,Iv,29,3,3,6457
Ciorani,Prahova,Sud  - Muntenia,Iv,29,3,3,6588
Vărbilău,Prahova,Sud  - Muntenia,Iv,29,3,3,6615
Păuleşti,Prahova,Sud  - Muntenia,Iv,29,3,3,6686
Brebu,Prahova,Sud  - Muntenia,Iv,29,3,3,7001
Floreşti,Prahova,Sud  - Muntenia,Iv,29,3,3,7797
Ariceştii Rahtivani,Prahova,Sud  - Muntenia,Iv,29,3,3,8131
Puchenii Mari,Prahova,Sud  - Muntenia,Iv,29,3,3,8239
Filipeştii De Târg,Prahova,Sud  - Muntenia,Iv,29,3,3,8271
Brazi,Prahova,Sud  - Muntenia,Iv,29,3,3,8299
Blejoi,Prahova,Sud  - Muntenia,Iv,29,3,3,9150
Bărcăneşti,Prahova,Sud  - Muntenia,Iv,29,3,3,9534
Măneciu,Prahova,Sud  - Muntenia,Iv,29,3,3,10354
Filipeştii De Pădure,Prahova,Sud  - Muntenia,Iv,29,3,3,10426
Valea Călugărească,Prahova,Sud  - Muntenia,Iv,29,3,3,10824
Târgşoru Vechi,Prahova,Sud  - Muntenia,Iv,29,3,3,10968
Bucov,Prahova,Sud  - Muntenia,Iv,29,3,3,11502
Răsmireşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,835
Bujoreni,Teleorman,Sud  - Muntenia,Iv,34,3,3,923
Săceni,Teleorman,Sud  - Muntenia,Iv,34,3,3,1077
Necşeşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,1079
Dideşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,1106
Sfinţeşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,1147
Zâmbreasca,Teleorman,Sud  - Muntenia,Iv,34,3,3,1328
Sârbeni,Teleorman,Sud  - Muntenia,Iv,34,3,3,1332
Crângu,Teleorman,Sud  - Muntenia,Iv,34,3,3,1335
Crevenicu,Teleorman,Sud  - Muntenia,Iv,34,3,3,1362
Moşteni,Teleorman,Sud  - Muntenia,Iv,34,3,3,1393
Slobozia Mândra,Teleorman,Sud  - Muntenia,Iv,34,3,3,1468
Ciuperceni,Teleorman,Sud  - Muntenia,Iv,34,3,3,1489
Balaci,Teleorman,Sud  - Muntenia,Iv,34,3,3,1495
Viişoara,Teleorman,Sud  - Muntenia,Iv,34,3,3,1518
Scurtu Mare,Teleorman,Sud  - Muntenia,Iv,34,3,3,1586
Drăcşenei,Teleorman,Sud  - Muntenia,Iv,34,3,3,1596
Traian,Teleorman,Sud  - Muntenia,Iv,34,3,3,1688
Călmăţuiu,Teleorman,Sud  - Muntenia,Iv,34,3,3,1716
Stejaru,Teleorman,Sud  - Muntenia,Iv,34,3,3,1721
Talpa,Teleorman,Sud  - Muntenia,Iv,34,3,3,1792
Frumoasa,Teleorman,Sud  - Muntenia,Iv,34,3,3,1822
Bujoru,Teleorman,Sud  - Muntenia,Iv,34,3,3,1846
Rădoieşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,1916
Putineiu,Teleorman,Sud  - Muntenia,Iv,34,3,3,1931
Bogdana,Teleorman,Sud  - Muntenia,Iv,34,3,3,1979
Călmăţuiu De Sus,Teleorman,Sud  - Muntenia,Iv,34,3,3,2007
Suhaia,Teleorman,Sud  - Muntenia,Iv,34,3,3,2037
Drăgăneşti De Vede,Teleorman,Sud  - Muntenia,Iv,34,3,3,2080
Lisa,Teleorman,Sud  - Muntenia,Iv,34,3,3,2097
Siliştea,Teleorman,Sud  - Muntenia,Iv,34,3,3,2103
Seaca,Teleorman,Sud  - Muntenia,Iv,34,3,3,2249
Izvoarele,Teleorman,Sud  - Muntenia,Iv,34,3,3,2257
Plopii-Slăviteşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,2307
Siliştea-Gumeşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,2313
Smârdioasa,Teleorman,Sud  - Muntenia,Iv,34,3,3,2321
Mavrodin,Teleorman,Sud  - Muntenia,Iv,34,3,3,2337
Liţa,Teleorman,Sud  - Muntenia,Iv,34,3,3,2416
Trivalea-Moşteni,Teleorman,Sud  - Muntenia,Iv,34,3,3,2440
Ciolăneşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,2458
Năsturelu,Teleorman,Sud  - Muntenia,Iv,34,3,3,2470
Gălăteni,Teleorman,Sud  - Muntenia,Iv,34,3,3,2482
Crângeni,Teleorman,Sud  - Muntenia,Iv,34,3,3,2501
Măgura,Teleorman,Sud  - Muntenia,Iv,34,3,3,2507
Gratia,Teleorman,Sud  - Muntenia,Iv,34,3,3,2528
Salcia,Teleorman,Sud  - Muntenia,Iv,34,3,3,2533
Cosmeşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,2560
Pietroşani,Teleorman,Sud  - Muntenia,Iv,34,3,3,2567
Troianul,Teleorman,Sud  - Muntenia,Iv,34,3,3,2629
Vârtoape,Teleorman,Sud  - Muntenia,Iv,34,3,3,2644
Brânceni,Teleorman,Sud  - Muntenia,Iv,34,3,3,2660
Vităneşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,2695
Mereni,Teleorman,Sud  - Muntenia,Iv,34,3,3,2698
Vedea,Teleorman,Sud  - Muntenia,Iv,34,3,3,2741
Cervenia,Teleorman,Sud  - Muntenia,Iv,34,3,3,2793
Băbăiţa,Teleorman,Sud  - Muntenia,Iv,34,3,3,2806
Segarcea-Vale,Teleorman,Sud  - Muntenia,Iv,34,3,3,2817
Poeni,Teleorman,Sud  - Muntenia,Iv,34,3,3,2837
Călineşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,2882
Ştorobăneasa,Teleorman,Sud  - Muntenia,Iv,34,3,3,2909
Piatra,Teleorman,Sud  - Muntenia,Iv,34,3,3,2924
Tătărăştii De Sus,Teleorman,Sud  - Muntenia,Iv,34,3,3,2925
Olteni,Teleorman,Sud  - Muntenia,Iv,34,3,3,3040
Conţeşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,3066
Tătărăştii De Jos,Teleorman,Sud  - Muntenia,Iv,34,3,3,3157
Furculeşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,3258
Lunca,Teleorman,Sud  - Muntenia,Iv,34,3,3,3356
Mârzăneşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,3488
Bragadiru,Teleorman,Sud  - Muntenia,Iv,34,3,3,3542
Nanov,Teleorman,Sud  - Muntenia,Iv,34,3,3,3551
Scrioaştea,Teleorman,Sud  - Muntenia,Iv,34,3,3,3684
Blejeşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,3765
Drăgăneşti-Vlaşca,Teleorman,Sud  - Muntenia,Iv,34,3,3,3927
Măldăeni,Teleorman,Sud  - Muntenia,Iv,34,3,3,3962
Dobroteşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,4144
Buzescu,Teleorman,Sud  - Muntenia,Iv,34,3,3,4246
Poroschia,Teleorman,Sud  - Muntenia,Iv,34,3,3,4335
Botoroaga,Teleorman,Sud  - Muntenia,Iv,34,3,3,4642
Ţigăneşti,Teleorman,Sud  - Muntenia,Iv,34,3,3,4694
Islaz,Teleorman,Sud  - Muntenia,Iv,34,3,3,4847
Plosca,Teleorman,Sud  - Muntenia,Iv,34,3,3,5396
Peretu,Teleorman,Sud  - Muntenia,Iv,34,3,3,6767
Orbeasca,Teleorman,Sud  - Muntenia,Iv,34,3,3,7082
Gurbăneşti,Călăraşi,Sud  - Muntenia,Iv,51,3,3,1086
Ulmu,Călăraşi,Sud  - Muntenia,Iv,51,3,3,1231
Nicolae Bălcescu,Călăraşi,Sud  - Muntenia,Iv,51,3,3,1563
Frăsinet,Călăraşi,Sud  - Muntenia,Iv,51,3,3,1623
Vâlcelele,Călăraşi,Sud  - Muntenia,Iv,51,3,3,1660
Căscioarele,Călăraşi,Sud  - Muntenia,Iv,51,3,3,1675
Dichiseni,Călăraşi,Sud  - Muntenia,Iv,51,3,3,1750
Vlad Ţepeş,Călăraşi,Sud  - Muntenia,Iv,51,3,3,1997
Belciugatele,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2037
Luica,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2052
Nana,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2301
Ştefan Vodă,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2302
Valea Argovei,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2339
Sohatu,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2471
Tămădău Mare,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2477
Lehliu,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2495
Alexandru Odobescu,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2629
Unirea,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2703
Dorobanţu,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2704
Dragoş Vodă,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2860
Săruleşti,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2876
Lupşanu,Călăraşi,Sud  - Muntenia,Iv,51,3,3,2953
Ileana,Călăraşi,Sud  - Muntenia,Iv,51,3,3,3039
Chiselet,Călăraşi,Sud  - Muntenia,Iv,51,3,3,3176
Ştefan Cel Mare,Călăraşi,Sud  - Muntenia,Iv,51,3,3,3274
Plătăreşti,Călăraşi,Sud  - Muntenia,Iv,51,3,3,3360
Şoldanu,Călăraşi,Sud  - Muntenia,Iv,51,3,3,3379
Independenţa,Călăraşi,Sud  - Muntenia,Iv,51,3,3,3436
Radovanu,Călăraşi,Sud  - Muntenia,Iv,51,3,3,3796
Ciocăneşti,Călăraşi,Sud  - Muntenia,Iv,51,3,3,3899
Cuza Voda,Călăraşi,Sud  - Muntenia,Iv,51,3,3,3970
Mitreni,Călăraşi,Sud  - Muntenia,Iv,51,3,3,3992
Jegălia,Călăraşi,Sud  - Muntenia,Iv,51,3,3,4118
Vasilaţi,Călăraşi,Sud  - Muntenia,Iv,51,3,3,4200
Fundeni,Călăraşi,Sud  - Muntenia,Iv,51,3,3,4646
Grădiştea,Călăraşi,Sud  - Muntenia,Iv,51,3,3,4687
Spanţov,Călăraşi,Sud  - Muntenia,Iv,51,3,3,4712
Ulmeni,Călăraşi,Sud  - Muntenia,Iv,51,3,3,4830
Frumuşani,Călăraşi,Sud  - Muntenia,Iv,51,3,3,5052
Perişoru,Călăraşi,Sud  - Muntenia,Iv,51,3,3,5223
Mânăstirea,Călăraşi,Sud  - Muntenia,Iv,51,3,3,5260
Curcani,Călăraşi,Sud  - Muntenia,Iv,51,3,3,5396
Roseţi,Călăraşi,Sud  - Muntenia,Iv,51,3,3,6504
Dor Mărunt,Călăraşi,Sud  - Muntenia,Iv,51,3,3,6637
Chirnogi,Călăraşi,Sud  - Muntenia,Iv,51,3,3,7118
Borcea,Călăraşi,Sud  - Muntenia,Iv,51,3,3,7967
Dragalina,Călăraşi,Sud  - Muntenia,Iv,51,3,3,8551
Modelu,Călăraşi,Sud  - Muntenia,Iv,51,3,3,10575
Bulbucata,Giurgiu,Sud  - Muntenia,Iv,52,3,3,1392
Schitu,Giurgiu,Sud  - Muntenia,Iv,52,3,3,1542
Gogoşari,Giurgiu,Sud  - Muntenia,Iv,52,3,3,1696
Gostinu,Giurgiu,Sud  - Muntenia,Iv,52,3,3,1751
Toporu,Giurgiu,Sud  - Muntenia,Iv,52,3,3,1777
Iepureşti,Giurgiu,Sud  - Muntenia,Iv,52,3,3,1871
Stoeneşti,Giurgiu,Sud  - Muntenia,Iv,52,3,3,1872
Răsuceni,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2159
Greaca,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2176
Putineiu,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2215
Găujani,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2276
Slobozia,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2288
Mihai Bravu,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2324
Gostinari,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2328
Daia,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2472
Stăneşti,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2569
Vedea,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2591
Mârşa,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2751
Valea Dragului,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2754
Singureni,Giurgiu,Sud  - Muntenia,Iv,52,3,3,2902
Colibaşi,Giurgiu,Sud  - Muntenia,Iv,52,3,3,3130
Oinacu,Giurgiu,Sud  - Muntenia,Iv,52,3,3,3157
Izvoarele,Giurgiu,Sud  - Muntenia,Iv,52,3,3,3215
Grădinari,Giurgiu,Sud  - Muntenia,Iv,52,3,3,3226
Hotarele,Giurgiu,Sud  - Muntenia,Iv,52,3,3,3303
Letca Nouă,Giurgiu,Sud  - Muntenia,Iv,52,3,3,3425
Bucşani,Giurgiu,Sud  - Muntenia,Iv,52,3,3,3506
Clejani,Giurgiu,Sud  - Muntenia,Iv,52,3,3,3540
Joiţa,Giurgiu,Sud  - Muntenia,Iv,52,3,3,3718
Buturugeni,Giurgiu,Sud  - Muntenia,Iv,52,3,3,3950
Prundu,Giurgiu,Sud  - Muntenia,Iv,52,3,3,4068
Vânătorii Mici,Giurgiu,Sud  - Muntenia,Iv,52,3,3,4541
Ogrezeni,Giurgiu,Sud  - Muntenia,Iv,52,3,3,4650
Băneasa,Giurgiu,Sud  - Muntenia,Iv,52,3,3,4714
Crevedia Mare,Giurgiu,Sud  - Muntenia,Iv,52,3,3,4767
Frăteşti,Giurgiu,Sud  - Muntenia,Iv,52,3,3,5097
Găiseni,Giurgiu,Sud  - Muntenia,Iv,52,3,3,5388
Călugăreni,Giurgiu,Sud  - Muntenia,Iv,52,3,3,5459
Ghimpaţi,Giurgiu,Sud  - Muntenia,Iv,52,3,3,5551
Vărăşti,Giurgiu,Sud  - Muntenia,Iv,52,3,3,5752
Adunaţii-Copăceni,Giurgiu,Sud  - Muntenia,Iv,52,3,3,6183
Bolintin-Deal,Giurgiu,Sud  - Muntenia,Iv,52,3,3,6187
Comana,Giurgiu,Sud  - Muntenia,Iv,52,3,3,6477
Ulmi,Giurgiu,Sud  - Muntenia,Iv,52,3,3,7429
Roata De Jos,Giurgiu,Sud  - Muntenia,Iv,52,3,3,7913
Floreşti-Stoeneşti,Giurgiu,Sud  - Muntenia,Iv,52,3,3,8604
Gogoşu,Dolj,Sud-Vest - Oltenia,Iv,16,4,3,514
Botoşeşti-Paia,Dolj,Sud-Vest - Oltenia,Iv,16,4,3,672
Seaca De Pădure,Dolj,Sud-Vest - Oltenia,Iv,16,4,3,902
Secu,Dolj,Sud-Vest - Oltenia,Iv,16,4,3,1014
Brabova,Dolj,Sud-Vest - Oltenia,Iv,16,4,3,1183
Măceşu De Sus,Dolj,Sud-Vest - Oltenia,Iv,16,4,3,1203
Măceşu De Jos,Dolj,Sud-Vest - Oltenia,Iv,16,4,3,1226
Verbiţa,Dolj,Sud-Vest - Oltenia,Iv,16,4,3,1245
